workId,state,state_hi,district,district_hi,location,location_hi,category,category_hi,estimated_cost,status,status_hi,recommended_date,recommended_year,house,lsTerm,expected_beneficiaries,hasPayments,totalPaid,paymentCount,work_description,work_description_hi,mp_id,mp_name,mp_house,mp_constituency,standard_cost,work_date,rec_dt,aging_days
158753,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-12-14T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Setting up a mineral water plant in Veerapuram hamlet, Guvvalakuntla village, Kothapalli Mandal, to provide clean drinking water. Activities include installation of purification systems, quality testing, and local employment generation. The project aims to improve public health and ensure sustainable access to safe water","Setting up a mineral water plant in Veerapuram hamlet, Guvvalakuntla village, Kothapalli Mandal, to provide clean drinking water. Activities include installation of purification systems, quality testing, and local employment generation. The project aims to improve public health and ensure sustainable access to safe water",,DR BYREDDY SHABARI,,NANDYAL,500000,2024-12-14T00:00:00.000Z,2024-12-14 00:00:00+00:00,626
188554,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-04-01T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Borewell at Nadimbattuvaripalli (V) Ratiguntapalli GP,Providing Borewell at Nadimbattuvaripalli (V) Ratiguntapalli GP,,Midhun Reddy,,RAJAMPET,200000,2025-04-01T00:00:00.000Z,2025-04-01 00:00:00+00:00,518
189406,Andhra Pradesh,Andhra Pradesh,GUNTUR,GUNTUR,GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),Normal/Others,Normal/Others,661000,Recommended,Recommended,2025-04-04T00:00:00.000Z,2025,Lok Sabha,18,0,True,661000,1,"Small Animals Anaesthetic Machine with ventilator and with Isoflurane vaporizer for Govt Veterinary Poly Clinic, Guntur","Small Animals Anaesthetic Machine with ventilator and with Isoflurane vaporizer for Govt Veterinary Poly Clinic, Guntur",,Dr Chandra Sekhar Pemmasani,,GUNTUR,661000,2025-04-04T00:00:00.000Z,2025-04-04 00:00:00+00:00,515
160022,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-12-20T00:00:00.000Z,2024,Lok Sabha,18,0,True,499912,1,New Formation of approach roads with Gravel surface from Nandyal BT Road to Allagadda polimera stone (allagadda rastha)   of Thalamudipi (V&GP) of  Midthur(M) in Nandyal District.,New Formation of approach roads with Gravel surface from Nandyal BT Road to Allagadda polimera stone (allagadda rastha)   of Thalamudipi (V&GP) of  Midthur(M) in Nandyal District.,,DR BYREDDY SHABARI,,NANDYAL,500000,2024-12-20T00:00:00.000Z,2024-12-20 00:00:00+00:00,620
191639,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-05-27T00:00:00.000Z,2025,Lok Sabha,18,0,True,275219,1,"Providing RO Water Plant Machinary Equipment to Theluru Village, Thoudur Mandal, YSR District","Providing RO Water Plant Machinary Equipment to Theluru Village, Thoudur Mandal, YSR District",,Y S Avinash Reddy,,KADAPA,300000,2025-05-27T00:00:00.000Z,2025-05-27 00:00:00+00:00,462
191641,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,497000,Recommended,Recommended,2025-05-27T00:00:00.000Z,2025,Lok Sabha,18,0,True,496813,1,"Fromation of Gravel Road from Lomada Bharadrampalli Village Road to Kullayappa Fields of  1.5km, Lomada Village, Simhadripuram Mandal, YSR District.","Fromation of Gravel Road from Lomada Bharadrampalli Village Road to Kullayappa Fields of  1.5km, Lomada Village, Simhadripuram Mandal, YSR District.",,Y S Avinash Reddy,,KADAPA,497000,2025-05-27T00:00:00.000Z,2025-05-27 00:00:00+00:00,462
160181,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2024-12-20T00:00:00.000Z,2024,Lok Sabha,18,0,True,159143,1,Construction of Compound wall to Burial Ground  (Bit 2) in Malyala village of Nandikotkur Mandal,Construction of Compound wall to Burial Ground  (Bit 2) in Malyala village of Nandikotkur Mandal,,DR BYREDDY SHABARI,,NANDYAL,200000,2024-12-20T00:00:00.000Z,2024-12-20 00:00:00+00:00,620
191940,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-04-21T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Development works to Bus Shelter in Sodum,Development works to Bus Shelter in Sodum,,Midhun Reddy,,RAJAMPET,300000,2025-04-21T00:00:00.000Z,2025-04-21 00:00:00+00:00,498
1409,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,450000,Recommended,Recommended,2025-06-28T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Internal CC Road from Kuncham Srinivasulu House to Alakunta Venkata Subbamma House at Vadde Colony of H. Kothapalli GP of Rajampet Mandal.,Providing Internal CC Road from Kuncham Srinivasulu House to Alakunta Venkata Subbamma House at Vadde Colony of H. Kothapalli GP of Rajampet Mandal.,,Maddila Gurumoorthy,,TIRUPATI,450000,2025-06-28T00:00:00.000Z,2025-06-28 00:00:00+00:00,430
191945,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Normal/Others,Normal/Others,125000,Recommended,Recommended,2025-04-21T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Pipe Line Near MDO Office Sodum,Providing Pipe Line Near MDO Office Sodum,,Midhun Reddy,,RAJAMPET,125000,2025-04-21T00:00:00.000Z,2025-04-21 00:00:00+00:00,498
175556,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Repair and Renovation,Repair and Renovation,4947034,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,3655060,1,"Repair and renovation of road from CPWD complex, Ranchi Tikrey Dairyfarm to Fisheries Quarter, Port Blair","Repair and renovation of road from CPWD complex, Ranchi Tikrey Dairyfarm to Fisheries Quarter, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,4947034,2025-02-14T00:00:00.000Z,2025-02-14 00:00:00+00:00,564
175561,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,1498887,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,1189292,1,"Construction of CC Motorable road between Govt. Primary School and Shri SK Singh house at Garacharma, Ward No.18, Port Blair","Construction of CC Motorable road between Govt. Primary School and Shri SK Singh house at Garacharma, Ward No.18, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,1498887,2025-02-14T00:00:00.000Z,2025-02-14 00:00:00+00:00,564
188528,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,1320600,Recommended,Recommended,2025-04-01T00:00:00.000Z,2025,Lok Sabha,18,0,True,803540,1,"Construction of CC drain from CPWD quarters to Fisheries Quarters via Sree Shaktivel Murugan Temple for a length of 350 mtrs at Ranci Tikrey, Dairy Farm, Ward No.9, SVP.","Construction of CC drain from CPWD quarters to Fisheries Quarters via Sree Shaktivel Murugan Temple for a length of 350 mtrs at Ranci Tikrey, Dairy Farm, Ward No.9, SVP.",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,1320600,2025-04-01T00:00:00.000Z,2025-04-01 00:00:00+00:00,518
899,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,390388,Recommended,Recommended,2024-11-02T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Construction of CC Road D. Narayana house to R&B road in Pullareddy Palli H/W (V), Anantha Samudram G.P. in Pullampeta Mandal.","Construction of CC Road D. Narayana house to R&B road in Pullareddy Palli H/W (V), Anantha Samudram G.P. in Pullampeta Mandal.",,Maddila Gurumoorthy,,TIRUPATI,390388,2024-11-02T00:00:00.000Z,2024-11-02 00:00:00+00:00,668
1489,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)","EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-08-07T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,construction of cc road from n16 road to kallepali venkataraju site of konthamuru,construction of cc road from n16 road to kallepali venkataraju site of konthamuru,,Gumma Thanuja Rani,,ARAKU,500000,2025-08-07T00:00:00.000Z,2025-08-07 00:00:00+00:00,390
141551,Andhra Pradesh,Andhra Pradesh,CHITTOOR,CHITTOOR,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,490000,Recommended,Recommended,2024-09-18T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Construction of WBM Road from Jimkalamitta SC Colony to Snam alloys Pvt. Link road at Jimkalamitta Village, Damalacheruvu GP of Pakala Mandal, Chandragiri Constituency.","Construction of WBM Road from Jimkalamitta SC Colony to Snam alloys Pvt. Link road at Jimkalamitta Village, Damalacheruvu GP of Pakala Mandal, Chandragiri Constituency.",,DAGGUMALLA PRASADA RAO,,CHITTOOR,490000,2024-09-18T00:00:00.000Z,2024-09-18 00:00:00+00:00,713
161715,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,180000,Recommended,Recommended,2024-12-27T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Providing street lights and fixtures at Irugulam in Satyavedu Mandal.,Providing street lights and fixtures at Irugulam in Satyavedu Mandal.,,Maddila Gurumoorthy,,TIRUPATI,180000,2024-12-27T00:00:00.000Z,2024-12-27 00:00:00+00:00,613
199552,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-05-19T00:00:00.000Z,2025,Lok Sabha,18,0,True,299331,1,Construction of CC Open Drain with cover slab from Mekapilla Guravaiah house to gonu Thirupalaiah house at Akkurthy HW Ho Akkurthy GP in Srikalahasthi Mandal.,Construction of CC Open Drain with cover slab from Mekapilla Guravaiah house to gonu Thirupalaiah house at Akkurthy HW Ho Akkurthy GP in Srikalahasthi Mandal.,,Maddila Gurumoorthy,,TIRUPATI,300000,2025-05-19T00:00:00.000Z,2025-05-19 00:00:00+00:00,470
191951,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Normal/Others,Normal/Others,75000,Recommended,Recommended,2025-04-21T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Pipe Line in Jogivaripalli (Village and GP),Providing Pipe Line in Jogivaripalli (Village and GP),,Midhun Reddy,,RAJAMPET,75000,2025-04-21T00:00:00.000Z,2025-04-21 00:00:00+00:00,498
160207,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-12-20T00:00:00.000Z,2024,Lok Sabha,18,0,True,499856,1,"""CC Road along with Drains from Boya Pullaiah House to Masjid  in
Tarigopula(v) of J.Bunglow(M)""","""CC Road along with Drains from Boya Pullaiah House to Masjid  in
Tarigopula(v) of J.Bunglow(M)""",,DR BYREDDY SHABARI,,NANDYAL,500000,2024-12-20T00:00:00.000Z,2024-12-20 00:00:00+00:00,620
191977,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-04-21T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Installing Borewell and Providing Motor in Palem Village Pathegadda GP,Installing Borewell and Providing Motor in Palem Village Pathegadda GP,,Midhun Reddy,,RAJAMPET,300000,2025-04-21T00:00:00.000Z,2025-04-21 00:00:00+00:00,498
191986,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,180000,Recommended,Recommended,2025-04-21T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Borewell in Nakkaladinnevaddipalli (V), KV Palli (G.P)","Borewell in Nakkaladinnevaddipalli (V), KV Palli (G.P)",,Midhun Reddy,,RAJAMPET,180000,2025-04-21T00:00:00.000Z,2025-04-21 00:00:00+00:00,498
160291,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-12-20T00:00:00.000Z,2024,Lok Sabha,18,0,True,491698,1,Providing internal CC Road along with Drains Moulali (h) to Chakali Balanna(h)  in Pamulapadu(v)&(M),Providing internal CC Road along with Drains Moulali (h) to Chakali Balanna(h)  in Pamulapadu(v)&(M),,DR BYREDDY SHABARI,,NANDYAL,500000,2024-12-20T00:00:00.000Z,2024-12-20 00:00:00+00:00,620
191989,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-04-21T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,New Borewell  and Motor at Diguvabattavaripalli BC Colony of Rathiguntapalli GP,New Borewell  and Motor at Diguvabattavaripalli BC Colony of Rathiguntapalli GP,,Midhun Reddy,,RAJAMPET,300000,2025-04-21T00:00:00.000Z,2025-04-21 00:00:00+00:00,498
192544,Andhra Pradesh,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-04-19T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Completion of Incomplete Anganwadi Building at Kotasirlam Gram Panchayat of Ramabhadrapuram Mandal,Completion of Incomplete Anganwadi Building at Kotasirlam Gram Panchayat of Ramabhadrapuram Mandal,,Appalanaidu Kalisetti,,VIZIANAGARAM,200000,2025-04-19T00:00:00.000Z,2025-04-19 00:00:00+00:00,500
160319,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-12-20T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Providing  CC Roads along with Drains and culverts in Byreddy Seshasayana Reddy Nagar and other areas of Parumanchala of  J.Bunglow Mandal.,Providing  CC Roads along with Drains and culverts in Byreddy Seshasayana Reddy Nagar and other areas of Parumanchala of  J.Bunglow Mandal.,,DR BYREDDY SHABARI,,NANDYAL,500000,2024-12-20T00:00:00.000Z,2024-12-20 00:00:00+00:00,620
193184,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-05-07T00:00:00.000Z,2025,Lok Sabha,18,0,True,200000,1,formation of gravel road from water pond to beemavarapu field at kavitibadra village,formation of gravel road from water pond to beemavarapu field at kavitibadra village,,Gumma Thanuja Rani,,ARAKU,200000,2025-05-07T00:00:00.000Z,2025-05-07 00:00:00+00:00,482
1411,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-06-28T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Internal CC Road from Choppa Narasa Reddy House to Meda Raghava Reddy House at Medavaripalli of H. Kothapalli GP of Rajampet Mandal.,Providing Internal CC Road from Choppa Narasa Reddy House to Meda Raghava Reddy House at Medavaripalli of H. Kothapalli GP of Rajampet Mandal.,,Maddila Gurumoorthy,,TIRUPATI,300000,2025-06-28T00:00:00.000Z,2025-06-28 00:00:00+00:00,430
193217,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-05-07T00:00:00.000Z,2025,Lok Sabha,18,0,True,498266,1,construction of cc drain at EX-MLA house surroundings,construction of cc drain at EX-MLA house surroundings,,Gumma Thanuja Rani,,ARAKU,500000,2025-05-07T00:00:00.000Z,2025-05-07 00:00:00+00:00,482
160321,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Normal/Others,Normal/Others,400000,Recommended,Recommended,2024-12-20T00:00:00.000Z,2024,Lok Sabha,18,0,True,385629,1,Providing  CC Roads along with Drains from  Peerla chavidi  to  Balaswamy house  in  of Tatipadu(v) of J.Bunglow Mandal.,Providing  CC Roads along with Drains from  Peerla chavidi  to  Balaswamy house  in  of Tatipadu(v) of J.Bunglow Mandal.,,DR BYREDDY SHABARI,,NANDYAL,400000,2024-12-20T00:00:00.000Z,2024-12-20 00:00:00+00:00,620
193228,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Parvathipuram Manyam(District Collector Parvathipuram Manyam_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-05-07T00:00:00.000Z,2025,Lok Sabha,18,0,True,291724,1,construction of cc road from garava baburao house to sc street,construction of cc road from garava baburao house to sc street,,Gumma Thanuja Rani,,ARAKU,300000,2025-05-07T00:00:00.000Z,2025-05-07 00:00:00+00:00,482
